pair_id,partition,peak_id,match_bin_index,match_bin_low_kev,positive_label,positive_source,positive_hdf5,positive_row,positive_event_id,positive_energy_kev,positive_qc_status,negative_label,negative_source,negative_hdf5,negative_row,negative_event_id,negative_energy_kev,negative_qc_status,source_weight
ba356_train_00000081,train,ba133_356kev,711,355.5,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260807_174148_thr10_1.h5,32001,59437,355.63232421875,PASS,0,co60,processed_data/waveform_hdf5_corrected/co60_preamp_250msps_20260814_174057_thr10_1.h5,82467,86656,355.6185302734375,PASS,1.0
ba356_train_00000082,train,ba133_356kev,708,354.0,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260814_105008_thr10_1.h5,12074,12365,354.371826171875,WARN,0,na22,processed_data/waveform_hdf5_corrected/na22_preamp_250msps_20260807_192054_thr10_1.h5,71808,96145,354.2220764160156,WARN,1.0
ba356_train_00000083,train,ba133_356kev,707,353.5,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260814_103749_thr10_1.h5,62113,65937,353.8188781738281,PASS,0,cs137,processed_data/waveform_hdf5_corrected/cs137_preamp_250msps_20260807_151913_thr10_1.h5,51952,69286,353.83526611328125,WARN,1.0
ba356_train_00000084,train,ba133_356kev,710,355.0,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260807_195343_thr10_1.h5,35610,62510,355.050537109375,WARN,0,na22,processed_data/waveform_hdf5_corrected/na22_preamp_250msps_20260807_192054_thr10_1.h5,56997,76068,355.4666748046875,WARN,1.0
ba356_train_00000085,train,ba133_356kev,711,355.5,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260807_174148_thr10_1.h5,13072,24343,355.9633483886719,PASS,0,na22,processed_data/waveform_hdf5_corrected/na22_preamp_250msps_20260814_143541_thr10_1.h5,79692,82077,355.9414978027344,WARN,1.0
ba356_train_00000086,train,ba133_356kev,709,354.5,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260807_200044_thr10_1.h5,36274,77775,354.623046875,WARN,0,co60,processed_data/waveform_hdf5_corrected/co60_preamp_250msps_20260814_225526_thr10_1.h5,90105,96739,354.8408508300781,WARN,1.0
ba356_train_00000087,train,ba133_356kev,713,356.5,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260814_101621_thr10_1.h5,50679,53502,356.68914794921875,PASS,0,co60,processed_data/waveform_hdf5_corrected/co60_preamp_250msps_20260814_185308_thr10_1.h5,60509,63712,356.53338623046875,PASS,1.0
ba356_train_00000088,train,ba133_356kev,707,353.5,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260807_174148_thr10_1.h5,27357,50920,353.7652587890625,PASS,0,na22,processed_data/waveform_hdf5_corrected/na22_preamp_250msps_20260807_190027_thr10_1.h5,45931,61798,353.9208679199219,WARN,1.0
ba356_train_00000089,train,ba133_356kev,709,354.5,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260814_101223_thr10_1.h5,58715,63187,354.8710632324219,PASS,0,cs137,processed_data/waveform_hdf5_corrected/cs137_preamp_250msps_20260807_160047_thr10_1.h5,7253,9644,354.9478759765625,WARN,1.0
ba356_train_00000090,train,ba133_356kev,711,355.5,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260807_200802_thr10_1.h5,21537,42277,355.5088195800781,PASS,0,na22,processed_data/waveform_hdf5_corrected/na22_preamp_250msps_20260807_190027_thr10_1.h5,15116,20460,355.9820861816406,WARN,1.0
ba356_train_00000091,train,ba133_356kev,708,354.0,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260814_105008_thr10_1.h5,23297,23839,354.0378112792969,WARN,0,co60,processed_data/waveform_hdf5_corrected/co60_preamp_250msps_20260814_185308_thr10_1.h5,74632,78603,354.271240234375,PASS,1.0
ba356_train_00000092,train,ba133_356kev,713,356.5,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260814_103342_thr10_1.h5,89568,94874,356.5677795410156,PASS,0,cs137,processed_data/waveform_hdf5_corrected/cs137_preamp_250msps_20260807_162540_thr10_1.h5,68576,90047,356.5279541015625,WARN,1.0
ba356_train_00000093,train,ba133_356kev,712,356.0,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260814_102915_thr10_1.h5,23982,25690,356.1162109375,WARN,0,co60,processed_data/waveform_hdf5_corrected/co60_preamp_250msps_20260810_105435_thr10_1.h5,53342,62563,356.3193054199219,WARN,1.0
ba356_train_00000094,train,ba133_356kev,709,354.5,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260807_200802_thr10_1.h5,10693,21135,354.67578125,PASS,0,cs137,processed_data/waveform_hdf5_corrected/cs137_preamp_250msps_20260807_151913_thr10_1.h5,51941,69272,354.7582702636719,WARN,1.0
ba356_train_00000095,train,ba133_356kev,712,356.0,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260814_101223_thr10_1.h5,47362,50935,356.1465759277344,PASS,0,co60,processed_data/waveform_hdf5_corrected/co60_preamp_250msps_20260814_122929_thr10_1.h5,40426,43024,356.4656066894531,WARN,1.0
ba356_train_00000096,train,ba133_356kev,711,355.5,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260814_101223_thr10_1.h5,90218,96974,355.78363037109375,PASS,0,co60,processed_data/waveform_hdf5_corrected/co60_preamp_250msps_20260814_225526_thr10_1.h5,47485,50993,355.9005126953125,WARN,1.0
ba356_train_00000097,train,ba133_356kev,714,357.0,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260814_102915_thr10_1.h5,34661,36915,357.4904479980469,WARN,0,cs137,processed_data/waveform_hdf5_corrected/cs137_preamp_250msps_20260814_200734_thr10_1.h5,35905,36885,357.4779357910156,WARN,1.0
ba356_train_00000098,train,ba133_356kev,714,357.0,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260814_103749_thr10_1.h5,27234,28983,357.1675109863281,PASS,0,na22,processed_data/waveform_hdf5_corrected/na22_preamp_250msps_20260814_140930_thr10_1.h5,61624,65111,357.4707946777344,PASS,1.0
ba356_train_00000099,train,ba133_356kev,714,357.0,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260814_104154_thr10_1.h5,21344,22622,357.0141906738281,PASS,0,cs137,processed_data/waveform_hdf5_corrected/cs137_preamp_250msps_20260807_151913_thr10_1.h5,52909,70586,357.4174499511719,WARN,1.0
ba356_train_00000100,train,ba133_356kev,713,356.5,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260807_200802_thr10_1.h5,4344,8573,356.6510009765625,PASS,0,na22,processed_data/waveform_hdf5_corrected/na22_preamp_250msps_20260814_141804_thr10_1.h5,22444,23239,356.85272216796875,WARN,1.0
ba356_train_00000101,train,ba133_356kev,709,354.5,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260807_172028_thr10_1.h5,12873,28733,354.92877197265625,WARN,0,co60,processed_data/waveform_hdf5_corrected/co60_preamp_250msps_20260814_172138_thr10_1.h5,31962,33654,354.95538330078125,PASS,1.0
ba356_train_00000102,train,ba133_356kev,712,356.0,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260814_104154_thr10_1.h5,20284,21508,356.38031005859375,PASS,0,cs137,processed_data/waveform_hdf5_corrected/cs137_preamp_250msps_20260807_151913_thr10_1.h5,35449,47337,356.448486328125,WARN,1.0
ba356_train_00000103,train,ba133_356kev,711,355.5,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260814_102915_thr10_1.h5,23699,25398,355.64215087890625,WARN,0,co60,processed_data/waveform_hdf5_corrected/co60_preamp_250msps_20260814_183845_thr10_1.h5,86806,91405,355.6229248046875,PASS,1.0
ba356_train_00000104,train,ba133_356kev,707,353.5,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260814_105008_thr10_1.h5,78589,80480,353.7859191894531,WARN,0,co60,processed_data/waveform_hdf5_corrected/co60_preamp_250msps_20260810_100143_thr10_1.h5,40284,49289,353.9903564453125,PASS,1.0
ba356_train_00000105,train,ba133_356kev,709,354.5,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260814_101223_thr10_1.h5,90524,97303,354.9682312011719,PASS,0,co60,processed_data/waveform_hdf5_corrected/co60_preamp_250msps_20260814_132847_thr10_1.h5,76070,81255,354.96649169921875,WARN,1.0
ba356_train_00000106,train,ba133_356kev,708,354.0,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260807_174148_thr10_1.h5,21639,40297,354.47479248046875,PASS,0,co60,processed_data/waveform_hdf5_corrected/co60_preamp_250msps_20260814_184819_thr10_1.h5,75361,79302,354.09210205078125,PASS,1.0
ba356_train_00000107,train,ba133_356kev,707,353.5,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260814_103342_thr10_1.h5,38923,41271,353.8963317871094,PASS,0,cs137,processed_data/waveform_hdf5_corrected/cs137_preamp_250msps_20260807_161723_thr10_1.h5,68749,89931,353.778564453125,PASS,1.0
ba356_train_00000108,train,ba133_356kev,708,354.0,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260814_101223_thr10_1.h5,58657,63126,354.4681091308594,PASS,0,co60,processed_data/waveform_hdf5_corrected/co60_preamp_250msps_20260814_225526_thr10_1.h5,83970,90136,354.4371643066406,WARN,1.0
ba356_train_00000109,train,ba133_356kev,709,354.5,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260814_105008_thr10_1.h5,91185,93382,354.9679870605469,WARN,0,co60,processed_data/waveform_hdf5_corrected/co60_preamp_250msps_20260807_203307_thr10_1.h5,39871,48106,354.9645690917969,PASS,1.0
ba356_train_00000110,train,ba133_356kev,710,355.0,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260807_172028_thr10_1.h5,28178,62728,355.3467712402344,WARN,0,cs137,processed_data/waveform_hdf5_corrected/cs137_preamp_250msps_20260807_160047_thr10_1.h5,19435,26030,355.1419372558594,WARN,1.0
ba356_train_00000111,train,ba133_356kev,710,355.0,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260807_195343_thr10_1.h5,45652,80116,355.0683288574219,WARN,0,co60,processed_data/waveform_hdf5_corrected/co60_preamp_250msps_20260814_172138_thr10_1.h5,90906,95820,355.2551574707031,PASS,1.0
ba356_train_00000112,train,ba133_356kev,707,353.5,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260807_174148_thr10_1.h5,18301,34042,353.8052673339844,PASS,0,cs137,processed_data/waveform_hdf5_corrected/cs137_preamp_250msps_20260807_160047_thr10_1.h5,32276,43223,353.7576599121094,WARN,1.0
ba356_train_00000113,train,ba133_356kev,713,356.5,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260807_172028_thr10_1.h5,300,664,356.53656005859375,WARN,0,cs137,processed_data/waveform_hdf5_corrected/cs137_preamp_250msps_20260807_161723_thr10_1.h5,76357,99873,356.83734130859375,PASS,1.0
ba356_train_00000114,train,ba133_356kev,712,356.0,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260814_104154_thr10_1.h5,42811,45449,356.21502685546875,PASS,0,na22,processed_data/waveform_hdf5_corrected/na22_preamp_250msps_20260807_190027_thr10_1.h5,72323,97114,356.1996765136719,WARN,1.0
ba356_train_00000115,train,ba133_356kev,710,355.0,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260807_200802_thr10_1.h5,36763,71876,355.44415283203125,PASS,0,co60,processed_data/waveform_hdf5_corrected/co60_preamp_250msps_20260814_114840_thr10_1.h5,91864,97538,355.19342041015625,WARN,1.0
ba356_train_00000116,train,ba133_356kev,714,357.0,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260814_101223_thr10_1.h5,70463,75789,357.2910461425781,PASS,0,co60,processed_data/waveform_hdf5_corrected/co60_preamp_250msps_20260814_174057_thr10_1.h5,30365,31892,357.4996032714844,PASS,1.0
ba356_train_00000117,train,ba133_356kev,709,354.5,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260807_174148_thr10_1.h5,32337,60104,354.8874816894531,PASS,0,co60,processed_data/waveform_hdf5_corrected/co60_preamp_scout_250msps_20260807_120445_thr10_1.h5,44162,52946,354.5249938964844,PASS,1.0
ba356_train_00000118,train,ba133_356kev,709,354.5,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260807_200802_thr10_1.h5,50162,98011,354.6484375,PASS,0,cs137,processed_data/waveform_hdf5_corrected/cs137_preamp_250msps_20260807_162540_thr10_1.h5,71606,94085,354.9998474121094,WARN,1.0
ba356_train_00000119,train,ba133_356kev,714,357.0,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260807_172028_thr10_1.h5,4028,9093,357.1105041503906,WARN,0,cs137,processed_data/waveform_hdf5_corrected/cs137_preamp_250msps_20260807_162540_thr10_1.h5,73433,96477,357.0198059082031,WARN,1.0
ba356_train_00000120,train,ba133_356kev,711,355.5,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260814_105008_thr10_1.h5,94103,96357,355.8817443847656,WARN,0,co60,processed_data/waveform_hdf5_corrected/co60_preamp_250msps_20260814_174057_thr10_1.h5,80266,84335,355.6165466308594,PASS,1.0
ba356_train_00000121,train,ba133_356kev,708,354.0,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260814_102915_thr10_1.h5,28426,30366,354.4122314453125,WARN,0,cs137,processed_data/waveform_hdf5_corrected/cs137_preamp_250msps_20260807_151913_thr10_1.h5,42502,56692,354.2337951660156,WARN,1.0
ba356_train_00000122,train,ba133_356kev,713,356.5,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260814_103342_thr10_1.h5,34577,36665,356.6420593261719,PASS,0,na22,processed_data/waveform_hdf5_corrected/na22_preamp_250msps_20260814_140930_thr10_1.h5,94046,99001,356.9826965332031,PASS,1.0
ba356_train_00000123,train,ba133_356kev,708,354.0,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260814_105008_thr10_1.h5,83515,85531,354.451171875,WARN,0,co60,processed_data/waveform_hdf5_corrected/co60_preamp_250msps_20260814_121240_thr10_1.h5,707,757,354.3218688964844,PASS,1.0
ba356_train_00000124,train,ba133_356kev,708,354.0,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260807_172028_thr10_1.h5,38079,85264,354.1452941894531,WARN,0,cs137,processed_data/waveform_hdf5_corrected/cs137_preamp_250msps_20260807_162540_thr10_1.h5,10033,12936,354.4576721191406,WARN,1.0
ba356_train_00000125,train,ba133_356kev,711,355.5,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260814_105008_thr10_1.h5,69697,71362,355.6087341308594,WARN,0,co60,processed_data/waveform_hdf5_corrected/co60_preamp_250msps_20260814_225526_thr10_1.h5,59849,64257,355.57867431640625,WARN,1.0
ba356_train_00000126,train,ba133_356kev,708,354.0,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260807_172028_thr10_1.h5,30384,67630,354.2532653808594,WARN,0,co60,processed_data/waveform_hdf5_corrected/co60_preamp_250msps_20260814_211616_thr10_1.h5,46243,49489,354.19134521484375,PASS,1.0
ba356_train_00000127,train,ba133_356kev,713,356.5,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260814_101621_thr10_1.h5,11699,12319,356.68084716796875,PASS,0,na22,processed_data/waveform_hdf5_corrected/na22_preamp_250msps_20260807_183003_thr10_1.h5,18435,24297,356.9060363769531,PASS,1.0
ba356_train_00000128,train,ba133_356kev,709,354.5,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260807_200802_thr10_1.h5,9748,19266,354.9613342285156,PASS,0,co60,processed_data/waveform_hdf5_corrected/co60_preamp_250msps_20260807_202046_thr10_1.h5,5275,6363,354.74822998046875,WARN,1.0
ba356_train_00000129,train,ba133_356kev,709,354.5,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260807_174148_thr10_1.h5,11247,20943,354.6708984375,PASS,0,co60,processed_data/waveform_hdf5_corrected/co60_preamp_250msps_20260814_172138_thr10_1.h5,20268,21368,354.78070068359375,PASS,1.0
ba356_train_00000130,train,ba133_356kev,714,357.0,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260814_103749_thr10_1.h5,80219,85206,357.1289978027344,PASS,0,co60,processed_data/waveform_hdf5_corrected/co60_preamp_250msps_20260810_100143_thr10_1.h5,78210,96044,357.2587585449219,PASS,1.0
ba356_train_00000131,train,ba133_356kev,709,354.5,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260814_105008_thr10_1.h5,43973,45020,354.56378173828125,WARN,0,co60,processed_data/waveform_hdf5_corrected/co60_preamp_250msps_20260814_183845_thr10_1.h5,92354,97259,354.9510803222656,PASS,1.0
ba356_train_00000132,train,ba133_356kev,707,353.5,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260814_105008_thr10_1.h5,5992,6134,353.8749084472656,WARN,0,cs137,processed_data/waveform_hdf5_corrected/cs137_preamp_250msps_20260814_200734_thr10_1.h5,35306,36272,353.95654296875,WARN,1.0
ba356_train_00000133,train,ba133_356kev,712,356.0,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260807_174148_thr10_1.h5,45127,84492,356.2216491699219,PASS,0,co60,processed_data/waveform_hdf5_corrected/co60_preamp_250msps_20260814_174546_thr10_1.h5,44701,46987,356.2652893066406,PASS,1.0
ba356_train_00000134,train,ba133_356kev,711,355.5,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260814_103342_thr10_1.h5,8782,9323,355.5966491699219,PASS,0,co60,processed_data/waveform_hdf5_corrected/co60_preamp_250msps_20260814_182910_thr10_1.h5,23257,24467,355.7532653808594,WARN,1.0
ba356_train_00000135,train,ba133_356kev,709,354.5,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260814_105008_thr10_1.h5,43113,44130,354.87322998046875,WARN,0,cs137,processed_data/waveform_hdf5_corrected/cs137_preamp_250msps_20260814_201615_thr10_1.h5,66835,68885,354.823974609375,WARN,1.0
ba356_train_00000136,train,ba133_356kev,713,356.5,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260814_102915_thr10_1.h5,81007,85429,356.63568115234375,WARN,0,cs137,processed_data/waveform_hdf5_corrected/cs137_preamp_250msps_20260807_151913_thr10_1.h5,52181,69600,356.633056640625,WARN,1.0
ba356_train_00000137,train,ba133_356kev,713,356.5,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260807_200802_thr10_1.h5,29889,58667,356.87030029296875,PASS,0,cs137,processed_data/waveform_hdf5_corrected/cs137_preamp_250msps_20260814_201615_thr10_1.h5,76430,78766,356.7545166015625,WARN,1.0
ba356_train_00000138,train,ba133_356kev,708,354.0,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260807_200802_thr10_1.h5,26322,51655,354.49261474609375,PASS,0,co60,processed_data/waveform_hdf5_corrected/co60_preamp_scout_250msps_20260807_115623_thr10_1.h5,16412,20670,354.2851867675781,PASS,1.0
ba356_train_00000139,train,ba133_356kev,714,357.0,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260814_102915_thr10_1.h5,86474,91146,357.0398254394531,WARN,0,co60,processed_data/waveform_hdf5_corrected/co60_preamp_250msps_20260814_210504_thr10_1.h5,84283,90063,357.0077209472656,PASS,1.0
ba356_train_00000140,train,ba133_356kev,711,355.5,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260814_101621_thr10_1.h5,25299,26732,355.6063537597656,PASS,0,na22,processed_data/waveform_hdf5_corrected/na22_preamp_250msps_20260807_190027_thr10_1.h5,72339,97136,355.7797546386719,WARN,1.0
ba356_train_00000141,train,ba133_356kev,714,357.0,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260814_101223_thr10_1.h5,57140,61471,357.16351318359375,PASS,0,co60,processed_data/waveform_hdf5_corrected/co60_preamp_scout_250msps_20260807_120445_thr10_1.h5,2205,2677,357.1089782714844,PASS,1.0
ba356_train_00000142,train,ba133_356kev,711,355.5,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260814_103749_thr10_1.h5,81852,86939,355.5611877441406,PASS,0,co60,processed_data/waveform_hdf5_corrected/co60_preamp_250msps_20260807_204935_thr10_1.h5,76633,92275,355.6646728515625,PASS,1.0
